ticket_id,created_at,customer_id,customer_segment,channel,product_area,issue_type,priority,status,sla_plan,initial_message,agent_first_reply,resolution_summary,resolution_time_hours,reopened,customer_sentiment,csat_score,has_attachment,platform,region,created_year,created_month,created_month_name,created_quarter,is_resolved,is_unresolved
TCKT_004934,2024-05-28 02:30:29,CUST_02902,enterprise,in_app,api_integration,security_concern,low,resolved,standard,There seems to be a vulnerability in the api integration functionality.,We take security very seriously. We will look into this and get back to you within the next 48 hours.,"Investigated logs, mitigated the issue, and updated security settings.",43.02,0,very_negative,2,1,ios,LATAM,2024,5,May,2,True,False
TCKT_004935,2023-12-12 12:35:43,CUST_09133,non_profit,web_form,analytics_dashboard,how_to,medium,resolved,platinum,I need help setting up analytics dashboard for my team.,Happy to help with your question. Our team is reviewing this and will follow up within 24 hours.,Provided step-by-step instructions and relevant documentation.,10.69,0,negative,2,0,android,EU,2023,12,December,4,True,False
TCKT_004936,2022-01-06 20:33:20,CUST_04613,education,email,api_integration,bug,medium,resolved,standard,The api integration feature is not saving my changes.,Thanks for reporting this bug. Our team is reviewing this and will follow up within 24 hours.,Patched the bug and deployed a fix to production.,7.99,0,neutral,3,0,api_client,Unknown,2022,1,January,1,True,False
TCKT_004937,2025-07-18 17:39:02,CUST_00642,individual,email,billing,account_access,medium,open,gold,My 2FA code is not working when I try to sign in.,Sorry to hear you're having trouble accessing your account. Our team is reviewing this and will follow up within 24 hours.,Not yet resolved,,0,very_negative,2,0,web,Unknown,2025,7,July,3,False,True
TCKT_004938,2024-04-22 02:40:21,CUST_05564,small_business,in_app,login_auth,other,high,resolved,platinum,I need help but I'm not sure which category this fits in.,Thanks for contacting support. We are prioritizing this and will update you as soon as possible.,Provided general guidance and confirmed the issue was resolved.,22.55,0,negative,0,0,api_client,MEA,2024,4,April,2,True,False
TCKT_004939,2024-01-13 00:01:01,CUST_05435,non_profit,email,api_integration,billing_problem,medium,open,platinum,I was charged twice for my subscription this month.,Thanks for reaching out about the billing issue. Our team is reviewing this and will follow up within 24 hours.,Not yet resolved,,0,neutral,3,0,ios,LATAM,2024,1,January,1,False,True
TCKT_004940,2025-03-03 05:31:47,CUST_05485,individual,web_form,login_auth,how_to,low,resolved,standard,I need help setting up login auth for my team.,Happy to help with your question. We will look into this and get back to you within the next 48 hours.,Provided step-by-step instructions and relevant documentation.,17.34,0,negative,2,0,api_client,LATAM,2025,3,March,1,True,False
TCKT_004941,2022-02-02 17:21:39,CUST_00988,non_profit,phone_transcript,billing,performance,high,closed_no_action,gold,Overall performance has degraded in the last few days.,We understand performance issues can be frustrating. We are prioritizing this and will update you as soon as possible.,Ticket closed without further action after no response from the customer.,189.1,0,neutral,3,1,api_client,Unknown,2022,2,February,1,True,False
TCKT_004942,2025-03-12 03:12:12,CUST_09930,enterprise,email,data_export,security_concern,medium,on_hold,gold,We need details about your data encryption and compliance.,We take security very seriously. Our team is reviewing this and will follow up within 24 hours.,Not yet resolved,,1,negative,2,1,desktop_app,MEA,2025,3,March,1,False,True
TCKT_004943,2024-05-30 12:44:17,CUST_07447,non_profit,chat,analytics_dashboard,other,low,on_hold,platinum,I have a general question about my account.,Thanks for contacting support. We will look into this and get back to you within the next 48 hours.,Not yet resolved,,0,positive,4,0,api_client,Unknown,2024,5,May,2,False,True
TCKT_004944,2024-04-08 17:33:54,CUST_00835,individual,web_form,login_auth,other,low,in_progress,standard,I have a general question about my account.,Thanks for contacting support. We will look into this and get back to you within the next 48 hours.,Not yet resolved,,1,positive,4,1,web,MEA,2024,4,April,2,False,True
TCKT_004945,2025-03-05 17:04:07,CUST_06946,individual,phone_transcript,analytics_dashboard,feature_request,medium,resolved,standard,Our team needs more advanced options for analytics dashboard.,Thanks for your feature suggestion. Our team is reviewing this and will follow up within 24 hours.,Captured the request and added it to the product backlog.,31.15,0,very_negative,1,0,android,LATAM,2025,3,March,1,True,False
TCKT_004946,2022-10-17 01:59:07,CUST_05313,small_business,phone_transcript,analytics_dashboard,account_access,low,resolved,standard,I cannot log in; the system says my password is incorrect.,Sorry to hear you're having trouble accessing your account. We will look into this and get back to you within the next 48 hours.,Reset account credentials and confirmed successful login.,13.49,0,negative,3,0,desktop_app,MEA,2022,10,October,4,True,False
TCKT_004947,2025-02-19 08:57:39,CUST_00698,small_business,email,api_integration,billing_problem,medium,resolved,gold,I was charged twice for my subscription this month.,Thanks for reaching out about the billing issue. Our team is reviewing this and will follow up within 24 hours.,Adjusted the invoice and issued a refund where applicable.,20.91,0,neutral,3,1,desktop_app,MEA,2025,2,February,1,True,False
TCKT_004948,2025-11-30 05:56:40,CUST_07749,education,in_app,notifications,performance,low,open,platinum,The notifications page is very slow and takes a long time to load.,We understand performance issues can be frustrating. We will look into this and get back to you within the next 48 hours.,Not yet resolved,,0,very_negative,1,0,ios,APAC,2025,11,November,4,False,True
TCKT_004949,2022-03-27 13:08:17,CUST_02577,enterprise,in_app,api_integration,billing_problem,low,open,standard,My invoice amount is incorrect compared to the plan I selected.,Thanks for reaching out about the billing issue. We will look into this and get back to you within the next 48 hours.,Not yet resolved,,0,very_negative,0,0,desktop_app,Unknown,2022,3,March,1,False,True
TCKT_004950,2025-05-28 00:20:06,CUST_00261,enterprise,web_form,analytics_dashboard,account_access,medium,resolved,standard,My account was locked after multiple failed login attempts.,Sorry to hear you're having trouble accessing your account. Our team is reviewing this and will follow up within 24 hours.,Reset account credentials and confirmed successful login.,15.12,0,very_negative,2,0,web,LATAM,2025,5,May,2,True,False
TCKT_004951,2023-10-11 20:37:44,CUST_08496,education,in_app,api_integration,security_concern,high,in_progress,standard,We need details about your data encryption and compliance.,We take security very seriously. We are prioritizing this and will update you as soon as possible.,Not yet resolved,,0,negative,2,1,ios,Unknown,2023,10,October,4,False,True
TCKT_004952,2024-12-17 03:29:44,CUST_01149,non_profit,phone_transcript,notifications,other,urgent,resolved,standard,I have a general question about my account.,Thanks for contacting support. This has been escalated to our on-call team for immediate attention.,Provided general guidance and confirmed the issue was resolved.,1.66,0,positive,5,0,web,LATAM,2024,12,December,4,True,False
TCKT_004953,2023-04-28 21:07:22,CUST_08799,enterprise,phone_transcript,analytics_dashboard,bug,low,resolved,standard,I am seeing an error message when I click on analytics dashboard.,Thanks for reporting this bug. We will look into this and get back to you within the next 48 hours.,Patched the bug and deployed a fix to production.,66.96,0,very_positive,5,0,api_client,APAC,2023,4,April,2,True,False
TCKT_004954,2023-02-25 23:15:48,CUST_02289,education,chat,mobile_app,billing_problem,low,in_progress,platinum,I was charged twice for my subscription this month.,Thanks for reaching out about the billing issue. We will look into this and get back to you within the next 48 hours.,Not yet resolved,,0,neutral,0,0,api_client,Unknown,2023,2,February,1,False,True
TCKT_004955,2022-05-19 14:04:03,CUST_08864,education,chat,api_integration,feature_request,low,resolved,standard,It would be great to have api integration support in your product.,Thanks for your feature suggestion. We will look into this and get back to you within the next 48 hours.,Captured the request and added it to the product backlog.,43.76,0,neutral,0,0,web,EU,2022,5,May,2,True,False
TCKT_004956,2023-12-27 22:59:36,CUST_00240,enterprise,in_app,notifications,performance,medium,resolved,platinum,Overall performance has degraded in the last few days.,We understand performance issues can be frustrating. Our team is reviewing this and will follow up within 24 hours.,Optimized queries and increased resource allocation.,40.44,0,negative,3,0,ios,EU,2023,12,December,4,True,False
TCKT_004957,2022-08-20 14:15:04,CUST_06415,small_business,web_form,data_export,other,low,resolved,standard,"Something seems off, can you please check my workspace?",Thanks for contacting support. We will look into this and get back to you within the next 48 hours.,Provided general guidance and confirmed the issue was resolved.,43.24,1,neutral,0,0,android,Unknown,2022,8,August,3,True,False
TCKT_004958,2023-07-03 15:17:29,CUST_02900,small_business,email,analytics_dashboard,other,low,in_progress,standard,I need help but I'm not sure which category this fits in.,Thanks for contacting support. We will look into this and get back to you within the next 48 hours.,Not yet resolved,,0,positive,0,0,api_client,LATAM,2023,7,July,3,False,True
TCKT_004959,2025-08-04 19:58:55,CUST_07074,individual,in_app,notifications,feature_request,low,open,gold,Can you add an option to customize notifications?,Thanks for your feature suggestion. We will look into this and get back to you within the next 48 hours.,Not yet resolved,,0,neutral,4,0,web,APAC,2025,8,August,3,False,True
TCKT_004960,2023-12-14 10:12:13,CUST_00722,enterprise,in_app,analytics_dashboard,feature_request,low,on_hold,gold,It would be great to have analytics dashboard support in your product.,Thanks for your feature suggestion. We will look into this and get back to you within the next 48 hours.,Not yet resolved,,0,neutral,4,0,web,EU,2023,12,December,4,False,True
TCKT_004961,2023-04-03 17:07:32,CUST_02836,enterprise,email,login_auth,performance,medium,closed_no_action,gold,Overall performance has degraded in the last few days.,We understand performance issues can be frustrating. Our team is reviewing this and will follow up within 24 hours.,Ticket closed without further action after no response from the customer.,227.74,0,very_positive,5,0,ios,APAC,2023,4,April,2,True,False
TCKT_004962,2023-02-24 04:14:38,CUST_09460,individual,email,mobile_app,account_access,low,resolved,standard,My account was locked after multiple failed login attempts.,Sorry to hear you're having trouble accessing your account. We will look into this and get back to you within the next 48 hours.,Reset account credentials and confirmed successful login.,23.08,0,very_negative,1,1,web,MEA,2023,2,February,1,True,False
